"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VINCENT FINTECH LIMITED (10893779)","VINCENT FINTECH LIMITED","10893779",2020-03-18,"3528351"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANU CONSULTING LIMITED (10352754)","ANU CONSULTING LIMITED","10352754",2020-03-18,"3528359"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IKON FURNITURE LTD (08808131)","IKON FURNITURE LTD","08808131",2020-03-18,"3528360"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AGK  WINDOWS & DOORS LIMITED (10710213)","AGK  WINDOWS & DOORS LIMITED","10710213",2020-03-18,"3530274"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE FIERY GRILL LTD (11301920)","THE FIERY GRILL LTD","11301920",2020-03-18,"3530276"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAR CATERING LTD (11926528)","MAR CATERING LTD","11926528",2020-03-18,"3530278"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOHAL'S NURSERY CASH & CARRY LIMITED (05711852)","SOHAL'S NURSERY CASH & CARRY LIMITED","05711852",2020-03-18,"3530573"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GLOBAL SECURITY STEWARDING LIMITED (SC448543)","GLOBAL SECURITY STEWARDING LIMITED","448543",2020-03-18,"3530582"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRYN CRIN LIMITED (07252561)","BRYN CRIN LIMITED","07252561",2020-03-18,"3530920"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IPSUS DEVELOPMENTS (RUSHWORTH) LIMITED (07872235)","IPSUS DEVELOPMENTS (RUSHWORTH) LIMITED","07872235",2020-03-18,"3530923"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KOKO (EAST ANGLIA) LIMITED (07745207)","KOKO (EAST ANGLIA) LIMITED","07745207",2020-03-18,"3530926"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CN-ICE LIMITED (05661925)","CN-ICE LIMITED","05661925",2020-03-18,"3530931"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JACKIE PRICE LIMITED (09531538)","JACKIE PRICE LIMITED","09531538",2020-03-18,"3530934"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R THOMPSON VALUATION & MANAGEMENT CONSULTANCY LIMITED (03736355)","R THOMPSON VALUATION & MANAGEMENT CONSULTANCY LIMITED","03736355",2020-03-18,"3530935"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S B V LIMITED (04917139 )","S B V LIMITED","04917139",2020-03-18,"3530939"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN HOOLE CONSULTING LTD (07927910)","JOHN HOOLE CONSULTING LTD","07927910",2020-03-18,"3530941"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EALING CREDIT HIRE LIMITED (07430468)","EALING CREDIT HIRE LIMITED","07430468",2020-03-18,"3530943"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPACE CORPORATION LTD (04787672)","SPACE CORPORATION LTD","04787672",2020-03-18,"3530945"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPACEPAD UK LTD (03840227)","SPACEPAD UK LTD","03840227",2020-03-18,"3530947"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMALL & NEW LTD (08767079)","SMALL & NEW LTD","08767079",2020-03-18,"3530950"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 9M LIMITED (08499083)","9M LIMITED","08499083",2020-03-18,"3530954"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LINCOLNSHIRE VILLAGE INNS LIMITED (10443058)","LINCOLNSHIRE VILLAGE INNS LIMITED","10443058",2020-03-18,"3530955"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MSLI LIMITED (07561291)","MSLI LIMITED","07561291",2020-03-18,"3530959"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MACKS CONSULTING LIMITED (06956836)","MACKS CONSULTING LIMITED","06956836",2020-03-18,"3531128"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMON ELVIN HOLDINGS LIMITED (10209768)","SIMON ELVIN HOLDINGS LIMITED","10209768",2020-03-18,"3532022"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LONDENWIC CONSULTANTS LIMITED (10359456)","LONDENWIC CONSULTANTS LIMITED","10359456",2020-03-18,"3532025"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COASTAL HOMES (RHOS) LIMITED (08736414)","COASTAL HOMES (RHOS) LIMITED","08736414",2020-03-18,"3532038"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JAI SHREENATH TECHNICAL SERVICES LIMITED (07824420)","JAI SHREENATH TECHNICAL SERVICES LIMITED","07824420",2020-03-18,"3532039"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HANDY CONCRETE COMPANY LIMITED (01605954)","HANDY CONCRETE COMPANY LIMITED","01605954",2020-03-18,"3532045"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COYNE GROUP UK LIMITED (04246869)","COYNE GROUP UK LIMITED","04246869",2020-03-18,"3532049"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MEZZANINE FLOORS (HULL) LIMITED (04026032)","MEZZANINE FLOORS (HULL) LIMITED","04026032",2020-03-18,"3532053"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DNA MEDICAL LIMITED (07830511)","DNA MEDICAL LIMITED","07830511",2020-03-18,"3532056"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MJA PROPERTIES LIMITED (04930246)","MJA PROPERTIES LIMITED","04930246",2020-03-18,"3532057"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARMOUR WINDOWS UK LIMITED (06344667)","ARMOUR WINDOWS UK LIMITED","06344667",2020-03-18,"3532061"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MUJINGO LIMITED (06723944)","MUJINGO LIMITED","06723944",2020-03-18,"3532068"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CALMVIEW SOLUTIONS LIMITED (08789044 )","CALMVIEW SOLUTIONS LIMITED","08789044",2020-03-18,"3532069"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for QUADRA CAPITAL LIMITED (08370461)","QUADRA CAPITAL LIMITED","08370461",2020-03-18,"3532070"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE CHOCOLATE SHOP BARNET LTD (11359870)","THE CHOCOLATE SHOP BARNET LTD","11359870",2020-03-18,"3532073"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SCCC CONSULTING LTD (08862224)","SCCC CONSULTING LTD","08862224",2020-03-18,"3532077"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HEMDEAN (ST THOMAS) LTD (09206067)","HEMDEAN (ST THOMAS) LTD","09206067",2020-03-18,"3532078"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOUR AGILE LTD (09717865)","FOUR AGILE LTD","09717865",2020-03-18,"3532080"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARINE123 LIMITED (05136788)","MARINE123 LIMITED","05136788",2020-03-18,"3532082"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UK REACT LTD (09927355)","UK REACT LTD","09927355",2020-03-18,"3532084"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAPITAL IMPEX LIMITED (06547582)","CAPITAL IMPEX LIMITED","06547582",2020-03-18,"3532089"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TREACLE CONSULTING LTD (10142718)","TREACLE CONSULTING LTD","10142718",2020-03-18,"3532090"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for YORKER CONSULTING LIMITED (07184175)","YORKER CONSULTING LIMITED","07184175",2020-03-18,"3532094"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REMSUE LIMITED (08440057)","REMSUE LIMITED","08440057",2020-03-18,"3532104"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MONTECARVO LIMITED (08470539)","MONTECARVO LIMITED","08470539",2020-03-18,"3532105"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MICHAEL A PERKS LIMITED (09369714)","MICHAEL A PERKS LIMITED","09369714",2020-03-18,"3532109"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A J AGIUS LIMITED (06410570)","A J AGIUS LIMITED","06410570",2020-03-18,"3532110"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WHITELEAF PARTNERSHIP LIMITED (10448022)","WHITELEAF PARTNERSHIP LIMITED","10448022",2020-03-18,"3532111"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FARLOW CONSULTING LTD (09906303)","FARLOW CONSULTING LTD","09906303",2020-03-18,"3532113"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASPIRE BUILD LTD (11191899)","ASPIRE BUILD LTD","11191899",2020-03-18,"3532114"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P3P PROJECT DEVELOPMENT ELLOUGHTON LIMITED (09876872)","P3P PROJECT DEVELOPMENT ELLOUGHTON LIMITED","09876872",2020-03-18,"3532115"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BOOM ENTS LIMITED (07975550)","BOOM ENTS LIMITED","07975550",2020-03-18,"3532116"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BONANZINGA LIMITED (09828814)","BONANZINGA LIMITED","09828814",2020-03-18,"3532124"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEAN HQ LTD (07998641)","LEAN HQ LTD","07998641",2020-03-18,"3532126"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MUMBAI 62 LIMITED (11978293)","MUMBAI 62 LIMITED","11978293",2020-03-18,"3532128"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SA LEGAL CONSULTANCY LIMITED (08302889)","SA LEGAL CONSULTANCY LIMITED","08302889",2020-03-18,"3532130"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MYIT CONSULTING LIMITED (10899399)","MYIT CONSULTING LIMITED","10899399",2020-03-18,"3532131"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARNOLD ASPHALT LIMITED (04624362)","ARNOLD ASPHALT LIMITED","04624362",2020-03-18,"3532133"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIN PRINTERS INTERNATIONAL LIMITED (03030856)","FIN PRINTERS INTERNATIONAL LIMITED","03030856",2020-03-18,"3532135"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PRESTIGE BUILDERS (WARWICKSHIRE) LIMITED (06567021)","PRESTIGE BUILDERS (WARWICKSHIRE) LIMITED","06567021",2020-03-18,"3532139"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BOOJAM LTD (11763875)","BOOJAM LTD","11763875",2020-03-18,"3532142"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STEVE NORMAN LIMITED (06327133)","STEVE NORMAN LIMITED","06327133",2020-03-18,"3532144"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MILLERS BAR AND RESTAURANT LIMITED (08686766)","MILLERS BAR AND RESTAURANT LIMITED","08686766",2020-03-18,"3532146"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for YOUR PRICE PLASTICS LIMITED (06590051)","YOUR PRICE PLASTICS LIMITED","06590051",2020-03-18,"3532149"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GROCOTT CONSULTING LIMITED (04712713)","GROCOTT CONSULTING LIMITED","04712713",2020-03-18,"3532159"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MTM PROPERTIES LIMITED (06905092)","MTM PROPERTIES LIMITED","06905092",2020-03-18,"3532160"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ZOOM SOFTWARE LIMITED (05840984)","ZOOM SOFTWARE LIMITED","05840984",2020-03-18,"3532162"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARQUIS & CO. (VALUERS) LIMITED (00937642)","MARQUIS & CO. (VALUERS) LIMITED","00937642",2020-03-18,"3532167"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LUMINIS CONSULTANCY LIMITED (08497261)","LUMINIS CONSULTANCY LIMITED","08497261",2020-03-18,"3532181"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CROMWELL CONSULTANCY LIMITED (10085656)","CROMWELL CONSULTANCY LIMITED","10085656",2020-03-18,"3532183"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUES PROPERTY HISTON LTD (10081223)","BLUES PROPERTY HISTON LTD","10081223",2020-03-18,"3532184"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DEOAKES LIMITED (08328563)","DEOAKES LIMITED","08328563",2020-03-18,"3532189"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WARRIOR ASSET MANAGEMENT LIMITED (08704082)","WARRIOR ASSET MANAGEMENT LIMITED","08704082",2020-03-18,"3532190"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SALLOWAYS LIMITED (00472601)","SALLOWAYS LIMITED","00472601",2020-03-18,"3532200"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VANTAGE ASSOCIATES LIMITED (09704012)","VANTAGE ASSOCIATES LIMITED","09704012",2020-03-18,"3532202"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIN-TECK UK LTD (10233466)","FIN-TECK UK LTD","10233466",2020-03-18,"3532204"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WALSHAW SOLUTIONS LTD (10311632)","WALSHAW SOLUTIONS LTD","10311632",2020-03-18,"3532208"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROBERT O'NEILL FINANCIAL SERVICES LIMITED (10640096)","ROBERT O'NEILL FINANCIAL SERVICES LIMITED","10640096",2020-03-18,"3532209"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P C BALL LIMITED (05483325)","P C BALL LIMITED","05483325",2020-03-18,"3532210"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PACELINE ADVISORY SERVICES LIMITED (09915915)","PACELINE ADVISORY SERVICES LIMITED","09915915",2020-03-18,"3532211"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OVERLAND (SOUTH EAST) LIMITED (06859295)","OVERLAND (SOUTH EAST) LIMITED","06859295",2020-03-18,"3532216"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KILGOUR OF SAVILE ROW LIMITED (11963922)","KILGOUR OF SAVILE ROW LIMITED","11963922",2020-03-18,"3532217"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P B ROOFING (YORKSHIRE) LIMITED (08140297)","P B ROOFING (YORKSHIRE) LIMITED","08140297",2020-03-18,"3532223"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DAVIDE LEONE AND PARTNERS LLP (OC361689)","DAVIDE LEONE AND PARTNERS LLP","361689",2020-03-18,"3532224"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GNE LTD (05234943)","GNE LTD","05234943",2020-03-18,"3532225"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RTZ LIMITED (08571728)","RTZ LIMITED","08571728",2020-03-18,"3532230"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AZUNA LTD (11067206)","AZUNA LTD","11067206",2020-03-18,"3532231"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MORTON SPIERT FARM LIMITED (04680184)","MORTON SPIERT FARM LIMITED","04680184",2020-03-18,"3532232"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CROFTSHINE LIMITED (02643685)","CROFTSHINE LIMITED","02643685",2020-03-18,"3532233"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PLATINUM HAIR SALON LTD (11354448)","PLATINUM HAIR SALON LTD","11354448",2020-03-18,"3532234"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R J S AGGREGATES LTD (05178924)","R J S AGGREGATES LTD","05178924",2020-03-18,"3532245"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for METAGENISIS LIMITED (11046872)","METAGENISIS LIMITED","11046872",2020-03-18,"3532251"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLYMENIA CONSULTING LTD. (08942019)","CLYMENIA CONSULTING LTD.","08942019",2020-03-18,"3532255"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HOLLYBROOK (DOWNHAM) LIMITED (09462524)","HOLLYBROOK (DOWNHAM) LIMITED","09462524",2020-03-18,"3532256"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WARRIOR GROUP LONDON LIMITED (09289109)","WARRIOR GROUP LONDON LIMITED","09289109",2020-03-18,"3532263"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DCC ASSOCIATES LIMITED (06180474)","DCC ASSOCIATES LIMITED","06180474",2020-03-18,"3532264"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CREST-TECH COMPUTERS LIMITED (07019505)","CREST-TECH COMPUTERS LIMITED","07019505",2020-03-18,"3532265"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OLENSKA LIMITED (07855587)","OLENSKA LIMITED","07855587",2020-03-18,"3532266"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ZE SOLUTIONS LIMITED (09623423)","ZE SOLUTIONS LIMITED","09623423",2020-03-18,"3532267"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AUDREY ASSOCIATES LIMITED (10305353)","AUDREY ASSOCIATES LIMITED","10305353",2020-03-18,"3532269"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROD JEWELL SIGNALLING CONSULTANCY LIMITED (05697105)","ROD JEWELL SIGNALLING CONSULTANCY LIMITED","05697105",2020-03-18,"3532276"
